N,m
7.467163310492098844e+02,1.006010558869837590e+00
7.452303867338390546e+02,1.008179701459722466e+00
7.502272293769029829e+02,1.004540763077969689e+00
7.530237978329527095e+02,1.015251465066040693e+00
7.504585371341938753e+02,1.008918192966022254e+00
7.518219548183564029e+02,9.989618266931341584e-01
7.532299983710038305e+02,1.028629131957045084e+00
7.527108965783148733e+02,9.874263247950688660e-01
7.498783860637812495e+02,9.985227289293651110e-01
7.499659224702411393e+02,9.902802296720694120e-01
7.485903480435986239e+02,1.009321435191358640e+00
7.457306194870202489e+02,1.007024528646993877e+00
7.457306194870202489e+02,1.007024528646993877e+00
7.512763429755082143e+02,9.850509888487944954e-01
7.487880220877087822e+02,9.929328442043346969e-01
7.471638558722981998e+02,9.812912122782830870e-01
7.471638558722981998e+02,9.812912122782830870e-01
7.319811854741785737e+02,9.731027728436517643e-01
7.327905638678919331e+02,9.528745912590467215e-01
7.237622582309920745e+02,9.529737732151037921e-01
7.290913416425564719e+02,9.829832222907810557e-01
7.290913416425564719e+02,9.829832222907810557e-01
7.220821917170444522e+02,9.439901441275087013e-01
7.295902551094249020e+02,9.943579548999760265e-01
7.204592323927244024e+02,9.780567729504225927e-01
7.191192471792361403e+02,9.625872389410019547e-01
7.172438977682400036e+02,9.785377738191544106e-01
7.251688546345251325e+02,9.805283758249058179e-01
7.199199000239586894e+02,9.588887021114601561e-01
7.246457770215151868e+02,9.725887310910776851e-01
7.252841918844218299e+02,9.743980352811648649e-01
7.232320437390452526e+02,9.690030551552921700e-01
7.254668423099183201e+02,9.896893733440577101e-01
7.258919479902187959e+02,9.850339456020298368e-01
7.214786239261813989e+02,9.711351183713858859e-01
7.253181285849544793e+02,9.837313339884722341e-01
7.207938241882512784e+02,9.580439879148389126e-01
7.235192645956191200e+02,9.556996252911410528e-01
7.189982620216773057e+02,9.684843755273374599e-01
7.077185757209365420e+02,9.289115512733721047e-01
7.026055026974381690e+02,9.290858345547682307e-01
7.026055026974381690e+02,9.290858345547682307e-01
6.953913311980193157e+02,9.166655861223826918e-01
6.899810453049586840e+02,9.308888336698690757e-01
6.895811176367298003e+02,9.212010607641710758e-01
6.908739741236704504e+02,9.223419565845759616e-01
6.846661639521918232e+02,9.315200145806871168e-01
6.759365930074118296e+02,8.975747693621366485e-01
6.833776211174229047e+02,9.246851574241481408e-01
6.827390668317426616e+02,9.180955790375023851e-01
6.882595602493819342e+02,9.179266334751287060e-01
6.893894826915563954e+02,9.397162452490597229e-01
7.081702858603824779e+02,9.330158995098325470e-01
7.024818274343994062e+02,9.539068679773052839e-01
7.043042497266692408e+02,9.513038670848796841e-01
7.043042497266692408e+02,9.513038670848796841e-01
7.024151919304764533e+02,9.601008181212421499e-01
7.006751865289641046e+02,9.521165663720060346e-01
7.037195666965136525e+02,9.547301885117247533e-01
7.037195666965136525e+02,9.547301885117247533e-01
7.033474581444610294e+02,9.617633193964513216e-01
7.021975873134172161e+02,9.446038924757006461e-01
6.965518195149430767e+02,9.436967127054493032e-01
6.953721411832160584e+02,9.365253567898061959e-01
6.977719168471684270e+02,9.443797553672852452e-01
6.942899355441227272e+02,9.335653002548938151e-01
6.954208268675422460e+02,9.522754203294908626e-01
6.936674566598879892e+02,9.473965248713083209e-01
6.938072623541962685e+02,9.254333241990529979e-01
7.030096589033151986e+02,9.436321548012100990e-01
7.041910494836533871e+02,9.368713735210515425e-01
7.054812284483184612e+02,9.435026100723133968e-01
7.066874045244850322e+02,9.451897815551998372e-01
7.012695562915569099e+02,9.364859497140060052e-01
7.147347614188379339e+02,9.680634027289795052e-01
7.178510060159894692e+02,9.831673286162840864e-01
7.178510060159894692e+02,9.831673286162840864e-01
7.166013066884387399e+02,9.715252068044926137e-01
7.238721420709604217e+02,9.863812397376650054e-01
7.158872416947654074e+02,9.651491713249922277e-01
7.184875960644083079e+02,9.667890742857424557e-01
7.284763155314416281e+02,9.599496667350695400e-01
7.334561368095737635e+02,1.005442343635832625e+00
7.293809733047628470e+02,1.005460509084261433e+00
7.339681137268978546e+02,9.979534834730591220e-01
7.393439642282714885e+02,9.922567664723288550e-01
7.351732669949360570e+02,9.722786094527452461e-01
7.323143895908598324e+02,9.809085213529978864e-01
7.318133942105720280e+02,1.012147988675164978e+00
7.350326595650399213e+02,9.891794273025595885e-01
7.333759733384613355e+02,9.927233254154100850e-01
7.278333176589322875e+02,9.643205368661487142e-01
7.227769804542142538e+02,9.664328740480775393e-01
7.135980689364852196e+02,9.563167604575463221e-01
7.212965591363969224e+02,9.694465898102825330e-01
7.212965591363969224e+02,9.694465898102825330e-01
7.212965591363969224e+02,9.694465898102825330e-01
7.214851302443325949e+02,9.534390407836461634e-01
7.203582252093481202e+02,9.788169249509161007e-01
7.266872007451374884e+02,9.722242099886150291e-01
7.216552035250012977e+02,9.739266194770278551e-01
7.188918888594628243e+02,9.766383188300737928e-01
7.273291360953186313e+02,9.838725146862051796e-01
7.325046748485490298e+02,9.643255855657856257e-01
7.371675389493398143e+02,9.712447218243396296e-01
7.371675389493398143e+02,9.712447218243396296e-01
7.383598879257190220e+02,9.882361788884842513e-01
7.220378748451257707e+02,9.719536940813912063e-01
7.309650061708078965e+02,9.886408752579898263e-01
7.274776307713486858e+02,9.458332251939939317e-01
7.242784436100905623e+02,9.629661572613870124e-01
7.284318254887002695e+02,9.654182241687038202e-01
7.217997727431958310e+02,9.509594653103764506e-01
7.181353522242609415e+02,9.787048447469265389e-01
7.215795340042209318e+02,9.630371653374529828e-01
7.114436601007151921e+02,9.450607289987288384e-01
7.086021717373052979e+02,9.474162454443405545e-01
7.086021717373052979e+02,9.474162454443405545e-01
7.094559828218212942e+02,9.582908795485051145e-01
7.094559828218212942e+02,9.582908795485051145e-01
7.074813640243472719e+02,9.532924603132434394e-01
7.074813640243472719e+02,9.532924603132434394e-01
7.107417046420015367e+02,9.479622356091111923e-01
7.107417046420015367e+02,9.479622356091111923e-01
7.107417046420015367e+02,9.479622356091111923e-01
7.107417046420015367e+02,9.479622356091111923e-01
7.107417046420015367e+02,9.479622356091111923e-01
7.099794105320993367e+02,9.575186869165654979e-01
7.070811428910041059e+02,9.472673298441892653e-01
7.011363845571434013e+02,9.717397995029907198e-01
7.031024620374546430e+02,9.425034644360209546e-01
7.034910865133384732e+02,9.548015220649043178e-01
7.139060847546541027e+02,9.489289440134006659e-01
7.093806673813026009e+02,9.529661244909394258e-01
7.085092954502439397e+02,9.397260264579595512e-01
7.157619126482951515e+02,9.513341302975818481e-01
7.226612185886410771e+02,9.729492996106966496e-01
7.226612185886410771e+02,9.729492996106966496e-01
7.152104012613169743e+02,9.625058510124071542e-01
7.144754926744715249e+02,9.521259782398860949e-01
7.144754926744715249e+02,9.521259782398860949e-01
7.152071754096333507e+02,9.579808531334089716e-01
7.207006703515244226e+02,9.551216314005382957e-01
7.184008820550787959e+02,9.460364176839246575e-01
7.124436114417472936e+02,9.545742936420870128e-01
7.124436114417472936e+02,9.545742936420870128e-01
7.010371471726233494e+02,9.408833322893503937e-01
7.030971599969592489e+02,9.577112225119136513e-01
7.031405034567886787e+02,9.605996128406396606e-01
7.031405034567886787e+02,9.605996128406396606e-01
6.947365975041191177e+02,9.371202473996387283e-01
6.933450131256307714e+02,9.487418420553664911e-01
7.049607451660474453e+02,9.511588747197246008e-01
7.013283700274669172e+02,9.160468138648516501e-01
7.069746138819562020e+02,9.476406106323614909e-01
7.061251004682343364e+02,9.645607741299813132e-01
7.006251897069400911e+02,9.565789053211475323e-01
6.916688230271546445e+02,9.223010004599953016e-01
6.887723509724258975e+02,9.208645251258349429e-01
6.887723509724258975e+02,9.208645251258349429e-01
6.744672376976044461e+02,9.131921725348997043e-01
6.724080650462711901e+02,8.883377944242291102e-01
6.742157647577483885e+02,9.130225841371635287e-01
6.765123185163469088e+02,9.047437739090449238e-01
6.756166366581275042e+02,9.051285312357997270e-01
6.748440823970145175e+02,9.167303823643638827e-01
6.788099271469911855e+02,9.288101418850599478e-01
6.751581322505854814e+02,9.108948119030969570e-01
6.764051204605862040e+02,9.325332305554342449e-01
6.851990499181173391e+02,9.043231506456655966e-01
6.887797701307085845e+02,9.293587993236617217e-01
6.887797701307085845e+02,9.293587993236617217e-01
6.887797701307085845e+02,9.293587993236617217e-01
6.923779610468742476e+02,9.458937313587139073e-01
6.923779610468742476e+02,9.458937313587139073e-01
7.039733893652863799e+02,9.603764744016162203e-01
7.039733893652863799e+02,9.603764744016162203e-01
7.062849880795902209e+02,9.455573445346908690e-01
7.050303267894976216e+02,9.374158936786800567e-01
6.923773934246056569e+02,9.316252455834261870e-01
6.929417666398242091e+02,9.424252516188136308e-01
6.978541338402098972e+02,9.275511157613430813e-01
7.027453584106591506e+02,9.314228193158198277e-01
7.031308431823662204e+02,9.386829123734559133e-01
7.030414095038062214e+02,9.258320147114489362e-01
7.058051437317490127e+02,9.244081474348292415e-01
7.076713561108930435e+02,9.412439379493969804e-01
7.059607569811638541e+02,9.349155725898177227e-01
6.949348707295030181e+02,9.168301373303212598e-01
6.918521789916064790e+02,9.356493016143774266e-01
6.844802201693875077e+02,9.444976861076838093e-01
6.896732312221631673e+02,9.350536816949255314e-01
6.992570435505780324e+02,9.591811217608583462e-01
7.049262744267180096e+02,9.611286823835851756e-01
6.958082357296091232e+02,9.315498863070106328e-01
7.083128694616649454e+02,9.678950053840067458e-01
7.123473848447007413e+02,9.642505103948498801e-01
7.120615399822969493e+02,9.735668874406987472e-01
7.120615399822969493e+02,9.735668874406987472e-01
7.130647632353961853e+02,9.503792574470338872e-01
7.116852014037792742e+02,9.487457627400430749e-01
7.192546244914369709e+02,9.424310820717131110e-01
7.209049557006514988e+02,9.531303218735800442e-01
7.214502968440565382e+02,9.352243180746633300e-01
7.185747954312032562e+02,9.694720908684497651e-01
7.261536989386634104e+02,9.730029641501579674e-01
7.301177094114374313e+02,9.740126282703207572e-01
7.317364395000138302e+02,9.857518746289198885e-01
7.283981059027810261e+02,9.777729549447043977e-01
7.316125847899049859e+02,9.782906444489442022e-01
7.292135466825568528e+02,9.776269069987002513e-01
7.358017386276507068e+02,9.699296556780033773e-01
7.391859408875709505e+02,9.890589970745227166e-01
7.459183200757289569e+02,9.924912785380712865e-01
7.459183200757289569e+02,9.924912785380712865e-01
7.404122174188887584e+02,1.003640513237463505e+00
7.405482020425581595e+02,9.947149982560413717e-01
7.455936956248506249e+02,9.984938093968913631e-01
7.444832561940635287e+02,9.805031207136227778e-01
7.449042001849880990e+02,9.926364596685680608e-01
7.512102350095888141e+02,1.006861586298133826e+00
7.512102350095888141e+02,1.006861586298133826e+00
7.490673073650361857e+02,9.938645904304133083e-01
7.490673073650361857e+02,9.938645904304133083e-01
7.588576933466221135e+02,1.002184556180612862e+00
7.588576933466221135e+02,1.002184556180612862e+00
7.514444402189043331e+02,1.003787330243140152e+00
7.480066297231153385e+02,1.023240104728205369e+00
7.535341668884146884e+02,1.004113004154150390e+00
7.601011950830734349e+02,1.016526866580280242e+00
7.514972464187786727e+02,1.011275999492976307e+00
7.537119753652368672e+02,1.016424917620794011e+00
7.546380208241812397e+02,1.019855733046340918e+00
7.531259493214181475e+02,9.837197789104256129e-01
7.523559061935536647e+02,9.918600832873203377e-01
7.479393801840839160e+02,1.001751184986344967e+00
7.318011585191051154e+02,9.765190443048544777e-01
7.408706906487863080e+02,1.014220178038433229e+00
7.510401934269862068e+02,9.987024729696007963e-01
7.365680685436767590e+02,9.970066740382543813e-01
7.308896569264971959e+02,9.691265732470590866e-01
7.260728131430884105e+02,9.854811449966509596e-01
7.276009183660110011e+02,9.920881817214939336e-01
7.207403863489641935e+02,9.476646702865409999e-01
7.144134879380164875e+02,9.417043169447933959e-01
7.219650703172662816e+02,9.508491776311068788e-01
7.219650703172662816e+02,9.508491776311068788e-01
7.221599280756303187e+02,9.461650405882671144e-01
7.198900870128865108e+02,9.560177230921468317e-01
7.224606061162368178e+02,9.542741382537470729e-01
7.224606061162368178e+02,9.542741382537470729e-01
7.176592634054605924e+02,9.464398412553856055e-01
7.091048241784184256e+02,9.680539927395174216e-01
7.112174606298098070e+02,9.539400971940833474e-01
7.113760595012834074e+02,9.755054230679957028e-01
7.096533566822485000e+02,9.702824857148608650e-01
7.059626538169570722e+02,9.671324635844248396e-01
7.059626538169570722e+02,9.671324635844248396e-01
7.029288732229813377e+02,9.437188243401646304e-01
7.069462047683210812e+02,9.524555585410754421e-01
7.025333740125278155e+02,9.446223094438537249e-01
7.031890970442188973e+02,9.451926750453406578e-01
6.996956698517842597e+02,9.547391806537343095e-01
6.930448809594211070e+02,9.389047503954417451e-01
6.979389247286175078e+02,9.161836125794814434e-01
6.957366102004592676e+02,9.310729293763674308e-01
6.961051523934828538e+02,9.243215655669863029e-01
7.057083506443021861e+02,9.367446108441913610e-01
7.010330451384220396e+02,9.085524953524863889e-01
7.104266842845831889e+02,9.609987052224830961e-01
7.086983923448851783e+02,9.661190297106935221e-01
7.057884272762024693e+02,9.483080749856983571e-01
6.994451626320378637e+02,9.435191061539718316e-01
6.994451626320378637e+02,9.435191061539718316e-01
6.973699652618278151e+02,9.333179983423564030e-01
6.956011412233973488e+02,9.441473192218239330e-01
6.984573033174605143e+02,9.254314518242915399e-01
6.876273880846446218e+02,9.388009745152423591e-01
6.880807862664598815e+02,9.303608343194593733e-01
6.861983065758648763e+02,9.297569982652109655e-01
6.866596301157269409e+02,9.174899842007285811e-01
6.866596301157269409e+02,9.174899842007285811e-01
6.829473267808971286e+02,9.290941562490968586e-01
6.920495313071430701e+02,9.391052607505349092e-01
6.920495313071430701e+02,9.391052607505349092e-01
6.920495313071430701e+02,9.391052607505349092e-01
6.920495313071430701e+02,9.391052607505349092e-01
6.923166814416254056e+02,9.349153977199303744e-01
6.923166814416254056e+02,9.349153977199303744e-01
6.967921885928595884e+02,9.416637519359792874e-01
7.050846175657809454e+02,9.540412204930621698e-01
7.056801037886756376e+02,9.510591312644011142e-01
7.071851531646323110e+02,9.437446793349582030e-01
7.031221095231229583e+02,9.308772465960878373e-01
7.081238890367221757e+02,9.406968198151893779e-01
7.105766713518275992e+02,9.625911008554839388e-01
7.304274090833050650e+02,9.723447919987254773e-01
7.244299083432752013e+02,9.760736147773763083e-01
7.244299083432752013e+02,9.760736147773763083e-01
7.274985433605359049e+02,9.724753935308012576e-01
7.271578173699883791e+02,9.747599160884494740e-01
7.359564536707871412e+02,1.003492052533832002e+00
7.414982640707734163e+02,9.874581937610953375e-01
7.472627360885895769e+02,9.925289583065342036e-01
7.435381778947554494e+02,9.988277880606534209e-01
7.435381778947554494e+02,9.988277880606534209e-01
7.413384858964551540e+02,9.696119841148235219e-01
7.384605561694919516e+02,1.013391463153613170e+00
7.305364182103635358e+02,9.544249644073685701e-01
7.286135214260098110e+02,9.609704890253895071e-01
7.169584083877720104e+02,9.767475253067491314e-01
7.023435187100426447e+02,9.634806883918494158e-01
7.013997721690957405e+02,9.532531920872470144e-01
6.976857219725927735e+02,9.294658270640618891e-01
6.948119229973538040e+02,9.174975794259214723e-01
6.912095214878522711e+02,9.465658890105501655e-01
6.944921237649858767e+02,9.102927351242305898e-01
6.938359346283476725e+02,9.545068676872936475e-01
